_id,url,price,brand,cpu,memory,weight,screen_size,screen_resolution,graphic_name,graphic_type,storage,battery,refresh_rate
65486db35b123315f9eefd6e,https://www.newegg.com/urban-silver-msi-prestige-14evo-b13m-269us-work-business/p/N82E16834156439,1451.99,MSI,Intel Core i7-13700H 2.40 GHz,32GB,3.53 lbs.,14.0,1920 x 1200,Intel Iris Xe Graphics,Integrated Card,1 TB NVMe,72 whrs,60 Hz
65486db35b123315f9eefd6f,https://www.newegg.com/tech-black-asus-zenbook-pro-14-oled-ux6404vi-ds96t-content-creation-home-personal/p/N82E16834236455,2094.99,ASUS,Intel Core i9-13900H 2.60 GHz,32GB,3.64 lbs.,14.5,2880 x 1800,NVIDIA GeForce RTX 4070 Laptop GPU,Dedicated Card,1 TB PCIe,76 whrs,120 Hz
65486db35b123315f9eefd70,https://www.newegg.com/quiet-blue-asus-vivobook-f1704za-ds24-home-personal/p/N82E16834236433,499.99,ASUS,Intel Pentium Gold 8505 1.20 GHz,8GB,4.63 lbs.,17.3,1600 x 900,Intel UHD Graphics,Integrated Card,256 GB PCIe,50 whrs,60 Hz
65486db35b123315f9eefd71,https://www.newegg.com/indie-black-asus-vivobook-m1605ya-es52-home-personal/p/N82E16834236381,595.99,ASUS,AMD Ryzen 5 7530U 2.00 GHz,8GB,4.14 lbs.,16.0,1920 x 1200,AMD Radeon Graphics,Integrated Card,512 GB PCIe,42 whrs,60 Hz
65486dba5b123315f9eefd72,https://www.newegg.com/mineral-black-asus-proart-studiobook-h7604ji-ds96t/p/N82E16834236451,2499.99,ASUS,i9-13980HX,32GB DDR5,,16.0,3200 x 2000,NVIDIA GeForce RTX 4070 Laptop GPU,,1TB M.2 NVMe™ PCIe® 4.0 Performance SSD,240 whrs,60 Hz
65486dbe5b123315f9eefd73,https://www.newegg.com/mineral-black-asus-proart-studiobook-h7604jv-ds96t/p/N82E16834236452,2099.99,ASUS,i9-13980HX,32GB DDR5,,16.0,3200 x 2000,NVIDIA GeForce RTX 4060 Laptop GPU,,1TB M.2 NVMe™ PCIe® 4.0 Performance SSD,240 whrs,60 Hz
65486dc05b123315f9eefd74,https://www.newegg.com/indie-black-asus-vivobook-k3405vf-es74-home-personal/p/N82E16834236442,1012.99,ASUS,Intel Core i7-13700H 2.40 GHz,16GB,3.09 lbs.,14.0,1920 x 1200,NVIDIA GeForce RTX 2050 Laptop GPU,Dedicated Card,1 TB PCIe,50 whrs,60 Hz
65486dc15b123315f9eefd75,https://www.newegg.com/indie-black-asus-vivobook-16x-oled-k3605vv-es96-content-creation-home-personal/p/N82E16834236462,1699.99,ASUS,Intel Core i9-13900H 2.60 GHz,32GB,5.25 lbs.,16.0,3200 x 2000,NVIDIA GeForce RTX 4060 Laptop GPU,Dedicated Card,1 TB PCIe,70 whrs,120 Hz
65486dc45b123315f9eefd76,https://www.newegg.com/midnight-black-asus-vivobook-s-15-oled-k5504va-es96/p/N82E16834236431,1026.99,ASUS,Intel Core i9-13900H 2.60 GHz,16 GB LPDDR5,3.75 lbs.,15.6,2800x1620,Intel Iris Xe Graphics,Integrated Card,1 TB PCIe,75 whrs,120 Hz
65486dcb5b123315f9eefd77,https://www.newegg.com/classic-black-msi-modern-15-b11m-023us-work-business/p/N82E16834156462,895.99,MSI,Intel Core i5-1155G7 2.50 GHz,16GB,3.52 lbs.,15.6,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,1 TB PCIe,39 whrs,60 Hz
65486dcd5b123315f9eefd78,https://www.newegg.com/ponder-blue-asus-zenbook-ux3402va-ds74-home-personal/p/N82E16834236387,1099.99,ASUS,Intel Core i7-1360P 2.20 GHz,16GB,2.98 lbs.,14.0,2560 x 1600,Intel Iris Xe Graphics,Integrated Card,1 TB PCIe,75 whrs,60 Hz
65486dcd5b123315f9eefd79,https://www.newegg.com/lg-gram-15z90p-n-aps7u1-home-personal/p/1TS-002J-001M4,1029.99,LG,Intel Core i7-1165G7 2.80 GHz,16GB,2.47 lbs.,15.6,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,1 TB M.2,80 whrs,60 Hz
65486dcd5b123315f9eefd7a,https://www.newegg.com/0-black-asus-vivobook-pro-16x-3d-oled-k6604ji-es96-content-creation-home-personal/p/N82E16834236443,1942.99,ASUS,Intel Core i9-13980HX 2.20 GHz,16GB,4.41 lbs.,16.0,3200 x 2000,NVIDIA GeForce RTX 4070 Laptop GPU,Dedicated Card,1 TB PCIe,90 whrs,120 Hz
65486dcf5b123315f9eefd7b,https://www.newegg.com/urban-silver-msi-prestige-16studio-a13ve-040us-work-business/p/N82E16834156459,1824.99,MSI,Intel Core i7-13700H 2.40 GHz,32GB,4.19 lbs.,16.0,2560 x 1600,NVIDIA GeForce RTX 4050 Laptop GPU,Dedicated Card,1 TB PCIe,82 whrs,60 Hz
65486dd55b123315f9eefd7c,https://www.newegg.com/carbon-gray-msi-prestige-14evo-a11mo-217-work-business/p/N82E16834156367,1074.73,MSI,Intel Core i7-1195G7 2.90 GHz,32GB,2.84 lbs.,14.0,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,1 TB NVMe,52 whrs,60 Hz
65486dd85b123315f9eefd7d,https://www.newegg.com/p/1TS-001A-061H0,187.95,,,4GB,,11.6,1366 x 768,Intel UHD Graphics 600,Integrated Card,64 GB,,60 Hz
65486dd85b123315f9eefd7e,https://www.newegg.com/black-msi-creator-m16-b13vf-1011us-content-creation-work-business/p/N82E16834156502,1809.99,MSI,Intel Core i7-13620H 2.40 GHz,64GB,4.98 lbs.,16.0,2560 x 1600,NVIDIA GeForce RTX 4060 Laptop GPU,Dedicated Card,1 TB PCIe,53 whrs,60 Hz
65486ddb5b123315f9eefd7f,https://www.newegg.com/star-blue-msi-modern-15-b13m-447us-work-business/p/N82E16834156485,890.99,MSI,Intel Core i7-1355U 1.70 GHz,16GB,3.75 lbs.,15.6,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,1 TB NVMe,52 whrs,60 Hz
65486ddc5b123315f9eefd80,https://www.newegg.com/storm-grey-lenovo-slim-pro-9i-83c00004us/p/N82E16834840211,1993.16,Lenovo,Intel Core i9-13905H 2.60 GHz,32GB,4.95 lbs.,16.0,3200 x 2000,NVIDIA GeForce RTX 4060 Laptop GPU,Dedicated Card,1 TB NVMe,75 whrs,60 Hz
65486ddf5b123315f9eefd81,https://www.newegg.com/black-msi-creatorpro-x17hx-a13vm-236us/p/N82E16834156521,5499.99,MSI,Inetl core i9-13980HX,128GB DDR5,,17.3,3840 x 2160,NVIDIA RTX 5000 ADA,,2TB NVMe SSD,330 whrs,144 Hz
65486de75b123315f9eefd82,https://www.newegg.com/carbon-gray-msi-prestige-15-a11sc-034-work-business/p/N82E16834156289,1282.99,MSI,Intel Core i7-1185G7 3.00 GHz,16GB,3.71 lbs.,15.6,1920 x 1080,NVIDIA GeForce GTX 1650 Max-Q,Dedicated Card,512 GB NVMe,82 whrs,60 Hz
65486de75b123315f9eefd83,https://www.newegg.com/classic-black-msi-modern-15-b7m-224us-work-business/p/N82E16834156500,699.99,MSI,AMD Ryzen 5 7530U 2.00 GHz,16GB,3.85 lbs.,15.6,1920 x 1080,AMD Radeon Graphics,Integrated Card,1 TB NVMe,39.3 whrs,60 Hz
65486de85b123315f9eefd84,https://www.newegg.com/indie-black-asus-vivobook-16x-oled-k3605vu-es94-content-creation-home-personal/p/N82E16834236461,1499.99,ASUS,Intel Core i9-13900H 2.60 GHz,16GB,5.25 lbs.,16.0,3200 x 2000,NVIDIA GeForce RTX 4050 Laptop GPU,Dedicated Card,1 TB PCIe,70 whrs,120 Hz
65486def5b123315f9eefd85,https://www.newegg.com/black-msi-creator-m16-b13ve-1251us-content-creation-work-business/p/N82E16834156527,1599.99,MSI,Intel Core i9-13900H 2.60 GHz,16GB,4.98 lbs.,16.0,2560 x 1600,NVIDIA GeForce RTX 4050 Laptop GPU,Dedicated Card,1 TB PCIe,53 whrs,60 Hz
65486e035b123315f9eefd86,https://www.newegg.com/snow-white-hp-14-dq0040nr-home-personal/p/1TS-000D-0JFS6,259.99,HP,,4GB,,No,1366 x 768,Intel UHD Graphics,Integrated Card,64 GB,,60 Hz
65486e0a5b123315f9eefd87,https://www.newegg.com/black-hp-14-dq0060nr-work-business/p/1TS-000D-0NYM3,335.99,HP,,4GB,,14.0,1366 x 768,Intel UHD Graphics,Integrated Card,64 GB,,60 Hz
65486e0e5b123315f9eefd88,https://www.newegg.com/silver-hp-laptop-15-dy2017ds-work-business/p/1TS-000D-0P444,549.99,HP,,8GB,,No,1366 x 768,Intel UHD Graphics,Integrated Card,256 GB,,60 Hz
65486e0e5b123315f9eefd89,https://www.newegg.com/p/1TS-000D-0RJW5,264.28,HP,,4GB,,No,1366 x 768,,Integrated Card,64 GB,,60 Hz
65486e105b123315f9eefd8a,https://www.newegg.com/snow-white-hp-14-dq0080nr-home-personal/p/1TS-000D-0S9N2,318.33,HP,,4GB,,14.0,1366 x 768,Intel UHD Graphics,Integrated Card,64 GB,,60 Hz
65486e125b123315f9eefd8b,https://www.newegg.com/black-hp-14-dq0020nr-home-personal/p/1TS-000D-0S9N3,249.99,HP,,4GB,,14.0,1366 x 768,Intel UHD Graphics,Integrated Card,64 GB,,60 Hz
65486e145b123315f9eefd8c,https://www.newegg.com/blue-hp-14-dq0010nr-home-personal/p/1TS-000D-0S9N4,249.99,HP,,4GB,,14.0,1366 x 768,Intel UHD Graphics,Integrated Card,64 GB,,60 Hz
65486e1c5b123315f9eefd8d,https://www.newegg.com/p/1TS-000D-0SE66,241.34,HP,,4GB,,11.6,1366 x 768,Intel UHD Graphics 600,Integrated Card,64 GB,,60 Hz
65486e1d5b123315f9eefd8e,https://www.newegg.com/silver-hp-probook-445-g9-home-personal/p/1TS-000D-0WGG8,676.99,HP,AMD Ryzen 7 5825U 6 Core Processor 2.0 GHz,8GB,3.03 Pounds,14.0,1920 x 1080,AMD Radeon Graphics,Integrated Card,256 GB,,60 Hz
65486e1f5b123315f9eefd8f,https://www.newegg.com/silver-hp-elitebook-830-g9-home-personal/p/1TS-000D-0YUJ4,941.09,HP,Intel Core i7-1265U 10 Core Processor 3.6 GHz,16GB,2.8000 lb,13.3,1920 x 1200,Intel Iris Xe Graphics,Integrated Card,256 GB,,60 Hz
65486e215b123315f9eefd90,https://www.newegg.com/p/1TS-000D-0YUJ5,2339,HP,,16GB,,13.3,1920 x 1200,Intel Iris Xe Graphics,Integrated Card,512 GB,,60 Hz
65486e225b123315f9eefd91,https://www.newegg.com/p/1TS-000D-0XXE8,332.99,HP,,8GB,,14.0,1366 x 768,Intel UHD Graphics,Integrated Card,32 GB Flash,,60 Hz
65486e245b123315f9eefd92,https://www.newegg.com/p/1TS-000D-0XFH4,313.99,HP,,8GB,,11.6,1366 x 768,Intel UHD Graphics,Integrated Card,32 GB Flash,,60 Hz
65486e2e5b123315f9eefd93,https://www.newegg.com/p/1TS-000D-0YW98,2049.99,HP,,16GB,,14.0,1920 x 1200,Intel Iris Xe Graphics,Integrated Card,512 GB,,60 Hz
65486e355b123315f9eefd94,https://www.newegg.com/hp-840-g9-6c174ut-aba-home-personal/p/1TS-000D-0YWA0,1423.99,HP,,16GB,,14.0,1920 x 1200,Intel Iris Xe Graphics,Integrated Card,512 GB,,60 Hz
65486e395b123315f9eefd95,https://www.newegg.com/p/1TS-000D-0YWA3,1583.99,HP,,16GB,,14.0,1920 x 1200,Intel Iris Xe Graphics,Integrated Card,256 GB,,60 Hz
65486e3a5b123315f9eefd96,https://www.newegg.com/p/1TS-000D-10VM4,1054.68,HP,,16GB,,14.0,1920 x 1200,Intel Iris Xe Graphics,Integrated Card,256 GB,,60 Hz
65486e3b5b123315f9eefd97,https://www.newegg.com/p/1TS-000D-114E4,1569,HP,,32GB,,14.0,1920 x 1200,Intel Iris Xe Graphics,Integrated Card,512 GB,,60 Hz
65486e435b123315f9eefd98,https://www.newegg.com/p/1TS-000D-17X67,440.99,HP,,8GB,3.3300 lb,No,1366 x 768,Intel UHD Graphics,Integrated Card,,,60 Hz
654870ae5b123315f9eefd9a,https://www.newegg.com/p/1TS-000E-11S90,1280.02,Lenovo,,16GB,,16.0,1920 x 1200,,Integrated Card,512 GB,,60 Hz
654870af5b123315f9eefd9b,https://www.newegg.com/p/1TS-000E-11SC5,748.48,Lenovo,,8GB,,No,1920 x 1080,,Integrated Card,256 GB,,60 Hz
654870af5b123315f9eefd9c,https://www.newegg.com/p/1TS-000E-10P73,1919.99,Lenovo,,8GB,,15.6,1920 x 1080,NVIDIA GeForce RTX 3050 Laptop GPU,Dedicated Card,256 GB,,60 Hz
654870af5b123315f9eefd9d,https://www.newegg.com/lenovo-21at000vus-home-personal/p/1TS-000E-109M9,678.99,Lenovo,Intel Core i5-1235U 4 Core Processor 1.3 GHz,8GB,lbs,13.3,2560 x 1600,Intel Iris Xe Graphics,Integrated Card,256 GB,,Glass Hz
654870af5b123315f9eefd9e,https://www.newegg.com/hp-elitebook-630-g9-6c0y8ut-aba-work-business/p/N82E16834273792,1456.99,HP,Intel Core i5-1245U,16GB,2.82 lbs.,13.3,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,512 GB PCIe,42 whrs,60 Hz
654870af5b123315f9eefd9f,https://www.newegg.com/dell-latitude-5421-d6c44-work-business/p/N82E16834343806,1832.99,DELL,Intel Core i7-11850H 2.50 GHz,16GB,,14.0,1920 x 1080,Intel UHD Graphics,Integrated Card,256 GB PCIe,64 whrs,60 Hz
654870af5b123315f9eefda0,https://www.newegg.com/acer-travelmate-p4-tmp414-52-531c/p/N82E16834360245,935.99,Acer,Intel Core i5 12th Gen i5-1240P Dodeca-core (12 Core) 1.70 GHz,16 GB Total RAM,3.26 lbs,14.0,1920 x 1200,,,,,60 Hz
654870af5b123315f9eefda1,https://www.newegg.com/p/1TS-000X-038Z9,245.99,Acer,,,,17.3,1920 x 1080,Intel UHD Graphics,Integrated Card,32 GB Flash,,60 Hz
654870af5b123315f9eefda2,https://www.newegg.com/p/1TS-000E-11S89,524.41,Lenovo,,8GB,,11.6,1366 x 768,Intel UHD Graphics 600,Integrated Card,128 GB,,60 Hz
654870af5b123315f9eefda3,https://www.newegg.com/black-lenovo-p16s-gen-1-21ck001qus-home-personal/p/1TS-000E-11TR3,2075.99,Lenovo,,32GB,,16.0,1920 x 1200,,Integrated Card,1 TB,,60 Hz
654870af5b123315f9eefda4,https://www.newegg.com/black-lenovo-t16-gen-1-21ch0004us-home-personal/p/1TS-000E-114E3,879.99,Lenovo,,16GB,,16.0,1920 x 1200,AMD Radeon Graphics,Integrated Card,256 GB,,60 Hz
654870af5b123315f9eefda5,https://www.newegg.com/gray-lenovo-p16-g1-21d6006nus-work-business/p/1TS-000E-11U56,2901.99,Lenovo,,16GB,,No,2560 x 1600,NVIDIA RTX A2000,Dedicated Card,512 GB,,60 Hz
654870af5b123315f9eefda6,https://www.newegg.com/shale-black-acer-travelmate-p2-tmp214-53-59gl-work-business/p/N82E16834360171,738.5,Acer,Intel Core i5-1135G7 2.40 GHz,16GB,3.58 lbs.,14.0,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,512 GB PCIe,45 whrs,60 Hz
654870af5b123315f9eefda7,https://www.newegg.com/platinum-microsoft-surface-laptop-5-riq-00001/p/N82E16834736796,1812.99,Microsoft,Intel Core i7 12th Gen i7-1265U,16GB,3.44 lb,15.0,2496 x 1664,Intel Iris Xe Graphics,Integrated Card,512 GB,,60 Hz
654870b05b123315f9eefda8,https://www.newegg.com/p/1TS-000X-03GX3,1339.99,Acer,,16GB,,14.0,1920 x 1200,Intel Iris Xe Graphics,Integrated Card,512 GB,,60 Hz
654870b05b123315f9eefda9,https://www.newegg.com/gray-lenovo-thinkbook-15-g4-aba-home-personal/p/1TS-000E-0ZUE6,656.99,Lenovo,AMD Ryzen™ 7 5825U 8 Core Processor 2 GHz,8GB,3.75 Pounds,15.6,1920 x 1080,AMD Radeon Graphics,Integrated Card,256 GB,,60 Hz
654870b05b123315f9eefdaa,https://www.newegg.com/p/1TS-000E-10MB2,1579.99,Lenovo,,16GB,,16.0,1920 x 1200,Intel Iris Xe Graphics,Integrated Card,512 GB,,60 Hz
654870b05b123315f9eefdab,https://www.newegg.com/p/1TS-000X-03931,306.99,Acer,,4GB,,14.0,1920 x 1080,,Integrated Card,32 GB Flash,,60 Hz
654870b05b123315f9eefdac,https://www.newegg.com/shale-black-acer-travelmate-p2-home-personal/p/2WC-000K-01064,598.98,Acer,"AMD Ryzen 5 PRO 5650U, 2.30 GHz",8GB,3.53 lbs.,14.0,1920 x 1080,AMD Radeon Graphics,Integrated Card,256 GB PCIe,65 whrs,60 Hz
654870b05b123315f9eefdad,https://www.newegg.com/indie-black-asus-vivobook-s-s3502qa-ds51-home-personal/p/N82E16834236211,764.99,ASUS,AMD Ryzen 5 5600H 3.30 GHz,8GB,3.75 lbs.,15.6,1920 x 1080,AMD Radeon Graphics,Integrated Card,512 GB PCIe,50 whrs,60 Hz
654870b05b123315f9eefdae,https://www.newegg.com/jade-black-asus-zenbook-s-ux393ea-xb77t-mainstream/p/N82E16834235579,1385.99,ASUS,Intel Core i7-1165G7 2.80 GHz,16 GB LPDDR4X,2.98 lbs.,13.9,3300 x 2200,Intel Iris Xe Graphics,Integrated Card,1 TB PCIe,67 whrs,60 Hz
654870b05b123315f9eefdaf,https://www.newegg.com/p/1TS-001A-06454,222,ASUS,Intel celeron N4020,4GB,,14.0,1920 x 1080,,Integrated Card,64 GB,,60 Hz
654870b15b123315f9eefdb0,https://www.newegg.com/p/1TS-000E-11U44,3195.99,Lenovo,,32GB,,No,1366 x 768,,Integrated Card,1 TB,,60 Hz
654870b15b123315f9eefdb1,https://www.newegg.com/black-asus-tuf-dash-fx517ze-rs51-gaming/p/1TS-001A-066E9,999.99,ASUS,Intel Core i5-12450H 8 Core Processor 2 GHz,8GB,4.41 Pounds,15.6,1920 x 1080,NVIDIA GeForce RTX 3050 Laptop GPU,Integrated Card,,,60 Hz
654870b15b123315f9eefdb2,https://www.newegg.com/p/1TS-000E-12A22,1536.85,Lenovo,,16GB,,14.0,1920 x 1200,Intel Iris Xe Graphics,Integrated Card,512 GB,,60 Hz
654870b15b123315f9eefdb3,https://www.newegg.com/pine-gray-asus-ux425ea-eh71/p/N82E16834235585,994.99,ASUS,Intel Core i7-1165G7 2.80 GHz,8 GB LPDDR4X,2.58 lbs. w/ battery,14.0,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,512 GB PCIe,67 whrs,60 Hz
654870b15b123315f9eefdb4,https://www.newegg.com/top-cover-natural-silver-aluminum-in-a-sandblasted-anodized-finish-keyboard-deck-natural-silver-al/p/N82E16834273715,1609.99,HP,Intel Core i7-12700H 2.30 GHz,16GB,5.17 lbs.,16.0,2560 x 1600,Intel Arc A370M,Dedicated Card,512 GB PCIe,83 whrs,60 Hz
654870b15b123315f9eefdb5,https://www.newegg.com/p/N82E16834325106,828.87,LG,AMD Ryzen™ 5 Processor 5625U,8GB,3 - 3.9 lbs.,16.0,1920 x 1200,AMD Radeon Graphics,Integrated Card,512 GB,72 whrs,60 Hz
654870b15b123315f9eefdb6,https://www.newegg.com/p/1TS-000E-109N2,252.99,Lenovo,,4GB,,11.6,1366 x 768,Intel UHD Graphics,Integrated Card,32 GB Flash,,60 Hz
654870b15b123315f9eefdb7,https://www.newegg.com/midnight-black-asus-vivobook-s-16x-s5602za-db51-home-personal/p/N82E16834236317,864.99,ASUS,Intel Core i5-12500H 2.50 GHz,8GB,3.97 lbs.,16.0,1920 x 1200,Intel Iris Xe Graphics,Integrated Card,512 GB PCIe,70 whrs,60 Hz
654870b15b123315f9eefdb8,https://www.newegg.com/p/1TS-000E-11NU0,982.39,Lenovo,,16GB,,13.3,1920 x 1200,,Integrated Card,256 GB,,60 Hz
654870b15b123315f9eefdb9,https://www.newegg.com/silver-acer-chromebook-315-cb315-4ht/p/N82E16834360259,379.14,Acer,Intel Celeron N5100 Quad-core (4 Core) 1.10 GHz,64GB,3.53 lb,15.6,1920 x 1080,Intel UHD Graphics,Integrated Card,,45 whrs,60 Hz
654870b15b123315f9eefdba,https://www.newegg.com/mineral-black-asus-proart-studiobook-h7600zw-db76-content-creation/p/N82E16834236239,2713.99,ASUS,Intel Core i7-12700H 2.30 GHz,16GB,5.29 lbs.,16.0,3840 x 2400,NVIDIA GeForce RTX 3070 Ti Laptop GPU,Dedicated Card,2 TB PCIe,90 whrs,60 Hz
654870b15b123315f9eefdbb,https://www.newegg.com/pine-gray-asus-zenbook-ux325ea-dh51-home-personal/p/N82E16834236058,815.99,ASUS,Intel Core i5-1135G7 2.40 GHz,8GB,2.51 lbs.,13.3,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,256 GB PCIe,67 whrs,60 Hz
654870b25b123315f9eefdbc,https://www.newegg.com/galaxy-black-acer-travelmate-p6-tmp614-52-73ej-work-business/p/N82E16834360149,1300.99,Acer,Intel Core i7-1165G7 2.80 GHz,16 GB LPDDR4X,2.20 lbs.,14.0,1920 x 1200,Intel Iris Xe Graphics,Integrated Card,1 TB PCIe,65 whrs,60 Hz
654870b25b123315f9eefdbd,https://www.newegg.com/p/1TS-000E-14772,782.71,Lenovo,,16GB,,No,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,512 GB,,60 Hz
654870b25b123315f9eefdbe,https://www.newegg.com/p/1TS-000E-12AN1,1564.19,Lenovo,,16GB,,14.0,1920 x 1200,Intel Iris Xe Graphics,Integrated Card,512 GB,,60 Hz
654870b25b123315f9eefdbf,https://www.newegg.com/slate-gray-asus-f515ea-dh75-home-personal/p/N82E16834236025,790.99,ASUS,Intel Core i7-1165G7 2.80 GHz,8GB,3.97 lbs.,15.6,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,512 GB PCIe,37 whrs,60 Hz
654870b25b123315f9eefdc0,https://www.newegg.com/p/1TS-000E-11S83,929.72,Lenovo,,16GB,,16.0,1920 x 1200,,Integrated Card,512 GB,,60 Hz
654870b25b123315f9eefdc1,https://www.newegg.com/lenovo-t14s-gen-3-21br002rus-home-personal/p/1TS-000E-12914,1499.99,Lenovo,,16GB,,14.0,1920 x 1200,Intel Iris Xe Graphics,Integrated Card,256 GB,,60 Hz
654870b25b123315f9eefdc2,https://www.newegg.com/p/1TS-000E-132Z5,896.79,Lenovo,,16GB,,No,1920 x 1200,,Integrated Card,512 GB,,60 Hz
654870b25b123315f9eefdc3,https://www.newegg.com/lenovo-t14-gen-3-21cf000eus-work-business/p/1TS-000E-131Y0,1099,Lenovo,,16GB,,No,1920 x 1200,,Integrated Card,512 GB,,60 Hz
654870b25b123315f9eefdc4,https://www.newegg.com/slate-blue-acer-travelmate-tmp414-41-r854/p/N82E16834360238,928.49,Acer,AMD Ryzen 5 PRO 6650U,16GB,3 - 3.9 lbs.,14.0,,AMD Radeon 660M,Integrated Card,512 GB PCIe,,60 Hz
654870b25b123315f9eefdc5,https://www.newegg.com/gray-lenovo-thinkbook-14-g4-iap-home-personal/p/1TS-000E-10F79,606.11,Lenovo,Intel Core i5-1235U 6 Core Processor 2.3 GHz,8GB,3.09 Pounds,14.0,1920 x 1080,Intel UHD Graphics,Integrated Card,256 GB,,60 Hz
654870b25b123315f9eefdc6,https://www.newegg.com/slate-blue-acer-travelmate-tmp414-52-76y3/p/N82E16834360237,1073.99,Acer,Intel Core™ i7-1260P,16GB,3 - 3.9 lbs.,14.0,1920 x 1200,Intel Iris Xe Graphics,Integrated Card,512 GB PCIe,,60 Hz
654870b25b123315f9eefdc7,https://www.newegg.com/slate-blue-acer-travelmate-spin-p4-mp414rn-51-70tn/p/N82E16834360273,808.58,Acer,Intel Core i7 i7-1165G7,16GB,3.37 lb,14.0,1920 x 1080,Intel Iris Xe Graphics,,512 GB PCIe,,60 Hz
654870b25b123315f9eefdc8,https://www.newegg.com/aluminum-black-lenovo-t16-gen-1-21bv0090us-work-business/p/1TS-000E-10S89,1608.3,Lenovo,,16GB,,16.0,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,512 GB,,60 Hz
654870b35b123315f9eefdc9,https://www.newegg.com/quiet-blue-asus-vivobook-pro-k6500zh-db51-content-creation-home-personal/p/1TS-001A-07WW2,913.99,ASUS,Intel Core i5-12450H 2.00 GHz,8GB,3.97 lbs.,15.6,1920 x 1080,NVIDIA GeForce GTX 1650 Max-Q,Dedicated Card,512 GB PCIe,50 whrs,60 Hz
654870b35b123315f9eefdca,https://www.newegg.com/slate-blue-acer-travelmate-tmp416-41-r6y5/p/N82E16834360240,947.72,Acer,AMD Ryzen 5 PRO 6650U,16GB,3.7 LB,16.0,1920 x 1200,AMD Radeon 660M,Integrated Card,512 GB PCIe,,60 Hz
654870b35b123315f9eefdcb,https://www.newegg.com/p/1TS-000X-03N20,770.05,Acer,,16GB,,No,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,512 GB,,60 Hz
654870b35b123315f9eefdcc,https://www.newegg.com/steel-gray-acer-chromebook-spin-714/p/N82E16834360299,994.99,Acer,Intel Core i7 12th Gen i7-1260P Dodeca-core (12 Core) 2.10 GHz,8GB,3.02 lb,14.0,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,256 GB,,60 Hz
654870b35b123315f9eefdcd,https://www.newegg.com/galaxy-black-acer-travelmate-tmp614-52-72b7/p/N82E16834360239,1210.07,Acer,Intel Core™ i7-1165G7,16GB,2.31 LB,14.0,1920 x 1200,Intel Iris Xe Graphics,Integrated Card,512 GB PCIe,,60 Hz
654870b35b123315f9eefdce,https://www.newegg.com/silver-samsung-galaxy-book3/p/N82E16834132535,1456.99,SAMSUNG,Intel Core i7 13th Gen i7-1360P 2.20 GHz,16GB,2.56 lb,13.3,1920 x 1080,,,512 GB,,60 Hz
654870b35b123315f9eefdcf,https://www.newegg.com/p/1TS-000E-10PE7,559,Lenovo,,16GB,,13.3,1920 x 1200,Adreno 690,Integrated Card,256 GB,,60 Hz
654870b35b123315f9eefdd0,https://www.newegg.com/p/1TS-000E-0SM24,328.99,,,4GB,,No,1366 x 768,Intel UHD Graphics,Integrated Card,32 GB Flash,,60 Hz
654870b35b123315f9eefdd1,https://www.newegg.com/metallic-gray-lenovo-e15-gen-4-21ed0045us-home-personal/p/1TS-000E-11NK3,754.44,Lenovo,,16GB,,15.6,1920 x 1080,AMD Radeon Graphics,Integrated Card,256 GB,,60 Hz
654870b35b123315f9eefdd2,https://www.newegg.com/p/1TS-0025-00878,789.99,,,16GB,,13.5,2256 x 1504,Intel Iris Xe Graphics,Integrated Card,256 GB,,60 Hz
654870bb5b123315f9eefdd3,https://www.newegg.com/matte-black-microsoft-surface-laptop-5-rbt-00002-work-business/p/1TS-0025-00BS1,1819.99,Microsoft,12th Gen Intel® Core™ i7-1265U processor,16GB,"2.86 lbs (1,297 g)",13.5,2256 x 1504,Intel Iris Xe Graphics,,512 GB,,60 Hz
654870c15b123315f9eefdd4,https://www.newegg.com/platinum-microsoft-surface-laptop-5-rbt-00001-work-business/p/1TS-0025-00BS2,1819.99,Microsoft,12th Gen Intel® Core™ i7-1265U processor,16GB,"2.86 lbs (1,297 g)",13.5,2256 x 1504,Intel Iris Xe Graphics,,512 GB,,60 Hz
654870cb5b123315f9eefdd5,https://www.newegg.com/mineral-grey-lenovo-thinkbook-15-g4-iap-21dj000vus-work-business/p/1XV-0001-028F4,865,Lenovo,Intel Core i7-1255U 1.70 GHz,16GB,3.75 lbs.,15.6,1920 x 1080,Intel Iris Xe Graphics,Integrated Card,512 GB PCIe,45 whrs,60 Hz
